Heading, Pitch, Roll:
 71.013
-61.679
 49.167
-46.598
 58.784
-38.540
 54.243
 -2.729
 -1.517
 31.967
 31.893
 -7.808
 57.017
 13.310
 36.107
 16.419
 13.226
-11.905
 23.334
 28.777
 -3.042
-14.921
 24.725
 20.852
-14.455
 49.199
-51.462
 23.333
  9.535
 -3.001
 63.199
 28.291
 -3.495
 61.811
 30.418
 14.910
 12.462
 23.705
 -8.545
 -5.921
 32.495
  8.047
 -3.236
 38.739
-15.635
 -4.825
 28.363
 10.145
  6.473
-83.696
 39.419
 34.058
-24.504
 43.336
 20.379
 -2.404
 40.029
 10.444
  6.628
 -4.437
  6.295
-14.631
 16.420
-32.931
 32.233
 -2.504
-35.981
 48.383
 17.910
 -1.832
 42.012
 17.184
 39.438
 40.623
 28.998
 24.149
  7.783
 25.470
 33.379
 20.455
 -8.271
-41.290
 33.234
-59.699
 33.771
-84.582
 29.336
  8.140
 19.968
 35.980
-65.170
 15.702
 54.456
-13.375
 40.588
 31.356
 -7.421
 48.870
 16.928
 18.185
 43.655
 37.471
-19.556
 10.859
-37.964
  7.429
 -1.084
-35.274
 10.552
-14.301
 66.924
 15.060
 -2.469
 62.938
 22.939
 39.992
 35.578
  6.152
 69.402
 31.879
-46.592
 14.017
 -3.848
-12.348
 25.608
 27.481
-26.421
 -7.411
  1.064
-44.439
  9.074
 44.869
 34.719
 23.284
 56.359
-15.695
 42.362
 37.269
 -5.865
 66.230
 23.806
 25.270
-12.401
 -0.894
-11.582
 22.418
 34.355
 11.665
 52.039
 -6.398
-76.940
  5.211
 78.308
 18.557
 25.290
 54.286
 31.673
-30.449
  7.132
 58.768
 15.259
 69.174
 14.228
 30.209
 19.970
  3.118
 35.572
-22.132
 53.358
-20.502
 -8.712
-46.736
 -5.411
-80.314
  6.660
-29.719
 11.471
 54.932
-25.271
 25.683
 50.360
-11.159
 49.206
 38.331
 25.095
 -6.255
 -6.749
 30.715
-60.193
 48.877
-33.620
 17.785
  4.416
-47.893
 77.869
 -9.010
 -3.156
 67.736
  0.898
 36.322
 40.960
 -5.984
 23.642
-22.584
-19.731
-29.047
-11.782
 -0.384
-47.747
 19.670
  0.346
-71.250
 43.755
 -2.812
  0.463
 52.366
-10.885
 13.931
 24.433
 -5.429
 15.564
 17.332
 16.591
 -3.015
 -1.664
  4.601
-34.466
 23.059
 10.829
-78.389
 45.175
-14.828
 80.099
 -6.137
 55.271
 10.851
-59.894
 52.543
 12.698
-83.334
 38.073
 31.183
-27.197
 40.655
 34.565
-17.865
 26.734
-18.542
 -9.850
 12.616
-46.242
 43.831
-64.351
 41.438
-32.350
  1.813
 61.672
-19.799
 42.744
 33.206
-11.156
 39.764
 18.336
 29.970
 12.155
 28.349
  6.492
-67.024
  3.336
-12.107
-31.239
 34.160
-68.507
 26.668
-41.004
 -6.397
 -2.997
 -2.103
 71.672
-16.366
 25.959
 44.997
 30.457
 24.671
 42.562
 17.134
 11.160
-33.384
-11.329
-15.293
-40.412
 32.757
-56.472
 25.214
-36.145
  5.141
 -2.134
-41.381
 22.454
-40.850
  4.562
 59.868
-17.281
 61.203
 18.432
 20.721
 35.990
 -0.280
-30.144
-16.546
 -4.965
-62.934
 18.321
-68.761
  5.850
-28.996
-20.975
  5.408
-75.291
 48.068
 16.420
  8.680
 65.823
-20.795
 16.088
 46.395
 28.228
-15.208
 13.378
 21.239
 43.911
 48.442
-46.457
 46.013
 -6.564
 -0.022
 25.878
  5.015
 57.611
-15.018
 43.769
 36.465
-12.115
 25.455
 47.592
-11.641
 55.316
 -6.050
 -8.179
  5.163
-27.604
-27.596
 -9.800
-30.941
  5.865
-32.659
 79.548
-10.528
  7.230
 25.173
-20.216
 38.026
 26.160
  5.238
 17.606
 19.820
 29.527
  4.232
 36.307
  5.637
 21.617
 -7.965
 -6.644
  5.729
-29.963
 69.242
-38.644
 60.028
  4.364
 17.270
 43.383
-45.346
 28.878
 50.080
 15.958
 23.856
 38.561
 -3.311
 38.605
  2.329
 22.522
 29.105
-21.317
 -9.368
 43.640
-27.975
 70.363
-49.924
 52.431
-13.141
 19.248
  6.533
  6.689
 24.760
 20.027
 47.593
 21.422
 23.196
  7.777
 30.654
  5.656
 22.980
  8.878
 -9.147
  1.921
  1.653
-44.939
 69.654
  9.536
  6.661
 48.400
-24.401
 -5.679
  8.075
-73.368
 40.739
 43.490
-17.306
 10.508
 50.888
  5.268
 16.773
 27.430
-15.148
 14.630
-28.251
 -4.854
  3.194
-23.013
 -0.605
 15.501
-23.091
 10.403
 43.659
 -3.981
 37.697
 42.015
 30.436
 36.507
 23.664
 28.672
  9.555
 45.730
  9.845
 -7.513
-25.978
-15.958
 29.055
-58.814
-24.333
 55.853
  2.194
 22.699
 33.540
-42.699
 55.687
 24.282
 -9.369
 51.693
 28.162
 11.061
 49.020
 16.150
 -1.710
 42.785
-59.388
 18.378
 -5.557
-16.103
 32.576
-61.787
 34.151
-41.675
-21.698
 16.360
-75.369
 23.261
 28.881
-32.431
 70.109
 11.027
 18.736
 42.541
 26.033
 70.438
  0.011
 37.014
 14.859
 17.189
 19.873
-18.323
-11.301
-52.689
 17.220
-63.543
-27.677
 -4.765
-56.727
 40.149
  6.895
-16.117
 74.862
-14.744
 43.434
 34.004
 18.914
-16.201
 -9.771
 19.337
-55.760
 36.462
-67.374
 21.750
-24.412
-10.619
  1.260
 13.764
 39.879
-32.791
 54.714
  4.451
-33.777
 63.655
 -8.506
 18.161
 48.737
 -3.716
-41.392
-24.963
 45.511
 38.295
 58.014
 26.994
 69.296
 39.853
 63.805
 12.704
 30.508
 46.662
-11.687
 64.145
  2.408
 -1.720
 72.649
 -3.576
 -1.958
 52.320
 15.789
 86.641
 13.405
 42.018
 25.797
-39.104
 13.358
 11.783
 32.603
-23.155
 73.310
-26.161
 -5.832
 67.990
-28.615
 33.935
 45.487
 -1.934
 31.119
 -2.568
 22.081
-35.503
-21.040
-22.633
-14.680
-10.000
 69.345
-18.685
 31.698
 29.464
-68.979
 56.077
 10.254
-25.460
 74.513
  7.140
 -2.294
 42.596
 10.344
 33.643
 -1.437
 27.492
 16.782
-21.991
  0.469
  8.356
  0.582
 19.793
-12.678
 26.941
